0.000000000000000000e+00,0.000000000000000000e+00,8.390801216013725819e-03,6.565509728974148161e-03,0.000000000000000000e+00,2.187186599311763402e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.451239978203056641e-02,4.218839163657491474e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.413206257666417748e-02,0.000000000000000000e+00,7.034546022042706404e-02,0.000000000000000000e+00,1.251764970648543140e-01,6.661969047462762417e-01,1.063724982463553959e+00,3.907082977835851234e-01,1.207909475857096987e-01,9.138515798865357032e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.449942967398811303e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.222373261743064779e-02,0.000000000000000000e+00,1.678957838960601356e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.385570088182833982e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.583420976181296484e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.947788832283527444e-05,0.000000000000000000e+00,1.620582724222207564e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.279753016296337662e-04,3.902059637246280306e-03,4.329532672135903010e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.667471433557055547e-03,4.570326914066515610e-03,1.403846321151172539e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.405109887500040561e-03,2.121514599309206554e-03,7.917369507810671824e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.246797698080613073e-03,8.354734451396146101e-04,4.665147568791843942e-04,0.000000000000000000e+00
2.099847204226820349e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.608920200001903056e-01,1.348934110240048057e+00,7.720778730566817405e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.977209900074299309e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.921193120391859402e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.391458401297165651e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.653253141602103016e-02,0.000000000000000000e+00,7.718818836632254481e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.173359074755976724e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.600424786416478062e-02,2.872433911074709009e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.073367066281423931e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.177700334258651001e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.830537040520756591e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.840496253058085830e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.995449102240041375e-03,5.169538709318878019e-05,0.000000000000000000e+00,2.218184096073653588e-03,1.045226733497160373e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.054953219591615816e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.580398384462525403e-03,3.368488520090499958e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.795756183811743519e-03,5.813609869005926210e-03,5.466798783194939601e-03,6.065577885407332252e-04,0.000000000000000000e+00,3.128461665712185488e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.342971417115652810e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.110989826772304900e-04,0.000000000000000000e+00,1.016032749666918649e-03,1.475289704902807636e-03,9.897978508688666261e-04,0.000000000000000000e+00,0.000000000000000000e+00,4.414274792080296358e-04
0.000000000000000000e+00,0.000000000000000000e+00,9.741341524817514357e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.478725021766151601e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.501633166405458058e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.642003652029752729e-03,2.269597016970138553e-04,0.000000000000000000e+00,3.628780392220821993e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.230972591324940997e-04,0.000000000000000000e+00,9.465139575192269700e-03,9.658864515061664838e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.432916738595166412e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.763943472894697051e-02,4.610566008319206405e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.492164869397754445e-02,0.000000000000000000e+00,6.614284351812790841e-02,2.770349360641035097e-01,1.117968394944973243e+00,1.111557511517256902e+00,5.227785812523554343e-01,0.000000000000000000e+00,2.587467930421969808e-04,1.830050386648140459e-01,5.873493209851753799e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.374472444088678351e-02,0.000000000000000000e+00,2.843911265799961910e-02,2.698583702700366876e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.359732642255799602e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.818607067483403877e-04,9.492657981140868034e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.648477690598814931e-03,2.397535735325004302e-02,1.657707162289256617e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.249627725834735921e-02,8.869315333955969660e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.302543117729864822e-03,1.525199532090255362e-02,1.319905511229792563e-02,0.000000000000000000e+00
0.000000000000000000e+00,5.277962183924211209e-02,0.000000000000000000e+00,3.902868897929010622e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.187650876498882513e-02,0.000000000000000000e+00,6.108647180737908355e-02,3.816994567954960782e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.768960596839301347e-02,0.000000000000000000e+00,1.758855887521595662e-01,4.047706359457634018e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.396391192042918838e-02,3.765188664414802905e-02,0.000000000000000000e+00,1.108503086680511368e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.884985638287250270e-02,0.000000000000000000e+00,3.146557354273418761e-02,0.000000000000000000e+00,2.358465975689653327e+00,5.772282797480658090e+00,4.805490991638049714e+00,9.836267109009173559e-01,0.000000000000000000e+00,1.042295277186229691e-01,4.632813834940973097e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.538082724251516820e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.091989118371568777e-02,0.000000000000000000e+00,7.532322728166757075e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.298583658722055924e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.019598271831706607e-03,2.442272762942230765e-03,0.000000000000000000e+00,3.676037858259593658e-03,1.723585998982684123e-02,5.665904559352743196e-03,0.000000000000000000e+00,0.000000000000000000e+00,9.459341560147936298e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.122667688578158685e-02,2.489459413927768219e-02,7.076337548282577578e-03,0.000000000000000000e+00,1.408666830518991338e-02,1.981864748198290324e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.580618045922363060e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.055390534418955834e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.410570240989675095e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.339281878305118412e-02,4.290016997739120284e-03,0.000000000000000000e+00,4.067235062613292623e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.395585158156875116e-01,2.037516654889529044e-02,0.000000000000000000e+00,1.647500043302665973e-01,1.372652568382640159e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.083490110965164566e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.277562231330918840e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.630268514576827643e-01,0.000000000000000000e+00,1.849585168132705446e-02,2.962568805611147105e-01,2.577726951062705996e-01,0.000000000000000000e+00,5.675656726671057112e-02,1.093473220668652983e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.612913783340026164e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.918488801429197199e+00,5.883403247170821082e+00,4.523330860974350109e+00,1.197905928997875957e+00,0.000000000000000000e+00,1.079385757374113075e-01,4.047388133237264651e-02,0.000000000000000000e+00,1.487323866618880663e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.560876819922557002e-01,7.238536087225803939e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.085553728991109523e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.457252982750509462e-02,4.549923315571168664e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.922625038516521598e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.391594854905810585e-02,3.412544086721779057e-02,0.000000000000000000e+00,2.790677812884612141e-03,3.652209738491752483e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.649262455922740900e-01,0.000000000000000000e+00,6.915870940631362318e-01,5.201250068173476571e+00,5.294224417915911474e+00,1.842774192277467860e+00,0.000000000000000000e+00,2.619563381833793503e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.638210306733604953e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.626908727507850164e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.840804834003388901e-02,0.000000000000000000e+00,1.847121000920060735e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.822437477612473392e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.929172905325223619e-02,1.048181705038218892e-01,0.000000000000000000e+00,1.141116148415567168e-02,7.916218231426436214e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.214238706147799385e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.790447610160940714e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.080563905258970919e-02,0.000000000000000000e+00,3.933622629068404147e-04,3.758418224395982613e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.944301181860650707e-02,6.120677095713995819e-02,2.536925991762463764e-02,0.000000000000000000e+00,3.849483521906866363e-04,0.000000000000000000e+00,2.140889895494561129e-02,3.284822921156944908e-02,2.855126171871895380e-02,1.089128397187241748e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.982281013677845219e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.449848621317686811e-03,1.327241850854794097e-02,2.065378413494568799e-02,1.265727516514597063e-03,5.061418283749200171e-03,1.408222438953486179e-02,7.161074227082266964e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.091979224815168147e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.488360036656550416e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.653350909530229451e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.502896671134094364e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.109915594702494054e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.254554056439983217e-02,3.583849630557506272e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.123640417631770541e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.434224510291874990e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.933640605932287260e-01,2.519926834595970222e-01,0.000000000000000000e+00,3.291328655510487589e-01,3.709608876873580208e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.645291957418950179e-01,4.959590697391372816e-01,2.552596514791888871e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.171681486882748952e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.996213704693917956e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.473433394647915340e-01,3.705434152586499219e-01,1.393703608438131014e-01,0.000000000000000000e+00,1.016594570848200763e-01,3.294438684880748536e+00,7.982186300818288061e+00,1.217751680205251397e+01,1.198401163140715830e+01,8.088980723998789202e+00,3.074473716236309162e+00,0.000000000000000000e+00,5.123999427388854777e-02,1.095627360232474645e+00,1.086552990376419947e+00,1.617961102664444428e-01,0.000000000000000000e+00,3.409129270679813750e-01,1.093457296350277774e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.744626556731993128e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.483836837200606107e-01,3.555467118430225004e-01,2.105767859938419660e-03,0.000000000000000000e+00,1.224078218518232647e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.410839444702933210e-01,0.000000000000000000e+00,4.669846789812227561e-01,1.629991745717201401e-01,5.135023910119167201e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.981799737677631124e-01,3.531214427020057389e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.278003090243695711e-02,0.000000000000000000e+00,7.015300830401081933e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.971424835520319441e+00,1.244882142728163821e+01,9.836547577703559142e+00,6.701758817106863164e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.026250745868459990e+00,2.529150235777197220e-01,0.000000000000000000e+00,8.150283625979382052e-01,8.420138085335515665e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.884883916366821677e-02,3.609712002856323432e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.508982050199464235e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.063701084523670019e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.219272931863104842e-02,6.048267871217425859e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.464011052132260640e-02,2.673473209680004431e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.784899727330592767e-02,1.011089890165892541e-01,1.054913412105098619e-01,2.119012726547650841e-02,0.000000000000000000e+00,3.730350376987075570e-03,5.940704188985319184e-02,3.850604111765773552e-02,3.551236029939562611e-02,4.751933876161028997e-02,3.524393275320371333e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.441501253036618177e-03,3.409965150102450913e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.376057231060521489e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.033095296860919721e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.866681498086308899e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.828617831675467556e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.767633908992622543e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.734320418427415439e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.622816922105305468e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.533757504560729457e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.586128162276733700e-01,2.092898131550234853e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.354073920367554251e-02,8.250202648602213140e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.494965741613401011e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.596960271892337635e-02,6.270684108121608868e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.149165044840416400e-02,6.762530200827598578e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.141304357431518618e-02,3.106891955218994417e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.472810843755726573e+00,4.157705234545734818e+00,6.696669049768722459e+00,6.671956839133967421e+00,2.068734350218562223e+00,3.626860731060776444e-01,0.000000000000000000e+00,3.421278627137487316e-01,8.124684692296689770e-01
0.000000000000000000e+00,6.961992309401124346e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.713736636834661098e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.524619743578786712e-01,0.000000000000000000e+00,2.379553787790129160e+00,1.016853083086355980e+01,8.836547431076033021e+00,2.790997191656327203e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.320973585525857752e-01,0.000000000000000000e+00,3.541564739584663335e-01,0.000000000000000000e+00,5.023187517384303941e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.171671239072129111e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.120920481244806255e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.223810509051200146e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.480683520487231959e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.928047710955971161e-02,3.714789914641232482e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.763244539593046556e-01,1.245943531875907118e-01,4.937979019146661319e-02,3.100615532189530607e-02,3.067379465897587115e-02,1.517636256098614696e-02,0.000000000000000000e+00,8.698934258329370228e-03,1.773808400715963865e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.565365786794708253e-02,5.175871849775062761e-02,3.291529811401811695e-02,1.366179438448754564e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.226987538398411182e-02,2.609693482186753802e-02,3.609644798770942492e-02,7.212068631549306552e-02,9.098019909069078592e-02
