7.615445295263581493e-02,6.744126048442397603e-02,5.339030439627225066e-02,3.896099089357935724e-02,1.942286918053651515e-02,6.222137400523314148e-03,8.525319298552925390e-03,4.123325835850686141e-03,1.076587535818851991e-02,1.750841552860729275e-02,3.293862272458758511e-02,3.552834261567829749e-02,4.555410655763358213e-02,4.355740883142479591e-02,4.374118727645867621e-02,4.109714463248641952e-02,4.426617627451156362e-02,3.558747320773503198e-02,3.119241266155378320e-02,3.265808890434107603e-02,2.473617151282836782e-02,3.125880398650261738e-02,3.870637248526392210e-02,5.748151389221313468e-02,6.669425884792422321e-02,5.774604604212175973e-02,7.393269614947438340e-02,7.381780708230342714e-02,6.922250399855220393e-02,5.206604414188080454e-02,4.406155961232472579e-02,4.722806665554151601e-02,3.619002509782805882e-02,1.521027940145427103e-02,1.731256820002539248e-02,6.007197184586086577e-03,2.042923678367736858e-03,1.591536182980133815e-03,1.239745052793685826e-02,2.446216526763859284e-02,3.714312551185606354e-02,3.956198591293504790e-02,5.982879583648181149e-02,5.840867368102107410e-02,8.159586761073604755e-02,8.397790802644811148e-02,8.553896460630443233e-02,7.318664837058240502e-02,7.831516423236910274e-02,7.685818821066349449e-02,5.989694642049836482e-02,5.882294816984010022e-02,3.821996858422948423e-02,3.878913917510203729e-02,2.877539493482965741e-02,2.390405349705677224e-02,1.214022610565894562e-02,9.297016764364961910e-03,4.988941239479733128e-03,8.931733301328582605e-03,2.689213408557577373e-02,3.320391129174812134e-02,5.500774055178776767e-02,6.547872177020051809e-02,8.288183566552771719e-02,9.649660245677019188e-02,9.885467505042508374e-02,8.248532435784219907e-02,8.313573544672948901e-02,6.898121390056105584e-02,5.336322802417373806e-02,3.299664066114516708e-02,2.591830864157973133e-02,6.792890843284848414e-03,5.083631225726597917e-03,1.980732837995277315e-02,3.066761820776974998e-02,4.267005483439331726e-02,6.909569787624714188e-02,8.603346993495707140e-02,1.032745902484520778e-01,1.061318081425819126e-01,1.043822236254692282e-01,1.022788293157379513e-01,9.993934659340011906e-02,9.121420354415679665e-02,7.234810731926491489e-02,4.786578473086337826e-02,2.104047326294343490e-02,1.744446782790985695e-02,7.606426744162219158e-03,9.914890094949729490e-03,1.041598025038822754e-02,3.035444107752417742e-02,5.059093368801501067e-02,7.358148984849385843e-02,9.955149215195997769e-02,1.108545376064028753e-01,1.108849462610408676e-01,1.108556210090647226e-01,1.092088459225237784e-01,1.064691669940431712e-01,1.035880981792119543e-01,8.935746695864514588e-02,6.657071232306528696e-02,4.502130927255334342e-02,2.212564486187589691e-02,0.000000000000000000e+00,3.278353796539951528e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.365104644192896802e-03,2.820660587292136631e-02,3.447669288840087692e-02,5.975800945095770256e-02,7.677585345481310886e-02,9.951987197220502068e-02,9.595230834180849822e-02,1.096923843761468120e-01,1.059951166412096274e-01,8.554524713594414964e-02,6.982639110348204392e-02,4.948966011951313332e-02,2.013363930034197530e-02,2.013018661522971049e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.621595479096853792e-03,2.989594048511190136e-02,5.060790273628808233e-02,8.035280012991738441e-02,9.846479241771617652e-02,1.061368177898563969e-01,1.062272666620918266e-01,1.016165111698042883e-01,8.827765110939962689e-02,7.167506236227656757e-02,5.292417640939314077e-02,2.267307011378642476e-02,6.397914867439982028e-03,2.029112484154202423e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.461596012873169530e-03,3.440429532994097872e-02,5.402196557073530442e-02,7.162670530797778101e-02,8.920066908164692165e-02,9.371717258022867203e-02,9.687845561044468312e-02,8.999611211028611668e-02,8.707794511505526081e-02,6.268424306225191256e-02,4.127545023705225108e-02,3.776524141654061251e-02,1.512078352563002263e-02,7.603272130878737864e-03,1.253953760847214237e-02,1.348100949298551912e-02,2.889440831095473408e-02,3.580777418091171671e-02,6.641696980846764631e-02,8.564826619643432781e-02,9.925401787823406874e-02,1.065690344231039616e-01,1.062181024801148316e-01,1.047207446526595837e-01,1.023209620806464770e-01,8.665359802095104480e-02,6.137503450062532784e-02,3.734333648999410560e-02,3.397032233910038390e-02,8.893071682921324314e-03,1.194490996393559983e-02,2.465374917027240379e-03,1.144954136195910042e-02,1.691211346699870305e-02,3.319374885852448970e-02,5.538746698905755439e-02,7.183493165294031757e-02,8.756816502294753612e-02,9.545852671679833090e-02,9.828231905107739919e-02,1.059671606152989831e-01,9.855618394952514461e-02,8.719130963282029079e-02,7.772303813539398198e-02,6.721345265291288340e-02,6.009806317788615737e-02,3.966379190369215962e-02,3.689554400103105258e-02,2.079392678669819347e-02,2.363883158511434143e-02,2.040441369552634110e-02,3.688620416412202035e-02,3.724847900987372784e-02,5.097347778389008793e-02,5.518331112149272438e-02,5.778624842027466069e-02,5.662243197963149482e-02,6.977467139368175031e-02,5.866111229459593929e-02,6.849675408491856521e-02,7.255843514741878997e-02,7.756443279004808511e-02,7.850621727415373063e-02,7.234507977041323978e-02,5.794678885004653224e-02,5.578456335141079164e-02,4.731274421034971367e-02,2.101549282283663930e-02,1.481668335478733382e-02,3.328740814523376435e-03,5.666545550652029879e-04,2.067708761271202893e-03,2.186259705771733536e-02,3.261044110812449937e-02,3.899082398236946440e-02,6.521262135433666951e-02,6.943086493129883852e-02,6.945431021694237206e-02,6.955311433909049101e-02,6.889689592129449869e-02,5.794364823042932183e-02,5.273432940570290522e-02,3.745624521243430538e-02,3.783604864366561099e-02,3.314320859279692305e-02,2.525719963132773763e-02,3.433819479496186960e-02,5.517539420228358832e-02,5.790128252304235779e-02,6.988229731970657665e-02,7.787768766695588041e-02,7.593561073180685184e-02,6.987061638100851291e-02,6.182446181931321172e-02,3.824032434670963931e-02,3.966049805518009203e-02,2.268231185427933838e-02,1.915767336055776079e-02,1.776642840327009171e-02,1.774999653258702015e-02,2.266557342312434248e-02,3.220292991004403138e-02,3.907042993982126622e-02,4.445423540075495172e-02,3.915496651477778228e-02,5.512531399784083991e-02,6.145389111766000334e-02,5.261699323935693090e-02,7.051839341992952037e-02,7.002098146715735050e-02,7.267075516830279192e-02,5.608473766690268841e-02,6.205269198672916375e-02,4.813252617512370213e-02,2.415845196848165691e-02,1.098073471809726982e-02,7.579800588096668838e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.904520734889037685e-03,8.195059395552879711e-03,2.412466652005894330e-02,2.649987588427785493e-02,4.799772552999479608e-02,5.942737765173872200e-02,6.780300990947937811e-02,7.215345912332758738e-02,6.519493064971838836e-02,7.068859996723311778e-02,7.682558914027846908e-02,6.110596777079510544e-02,6.853630948396154110e-02,5.671148555955774634e-02,4.849102554727811182e-02,3.431174128510602883e-02,2.089664525788991617e-02,9.697203056417622036e-03,1.704996204485926051e-02,1.535781790334778997e-02,1.946066430328564911e-02,1.984888941900592174e-02,4.272801615382291335e-02,5.538703964358828585e-02,5.971746451789231719e-02,7.101407981196283803e-02,8.307188241470915557e-02,8.420725550276060567e-02,7.411924525994886825e-02,7.409317182745993324e-02,5.664148809792382555e-02,3.181605083879499724e-02,1.827006269026478641e-02,1.257840336760186403e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.167298823218402332e-04,9.676360753025190983e-03,2.420206368844246558e-02,3.577095359451210738e-02,4.836193218182967268e-02,5.950478491654719038e-02,6.405652817277489308e-02,6.048850201503880308e-02,5.965696559510816344e-02,4.986939646169769730e-02,3.652158545522068284e-02,2.181077969617237211e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.515366008057688868e-03,2.384380582006261073e-02,4.840610392183412880e-02,6.918440072722975565e-02,8.178841126780440896e-02,1.035154522520067566e-01,1.036446572527362775e-01,1.033363719053347618e-01,1.026503519227163208e-01,1.004439091615795948e-01,8.381751388329441999e-02,6.561362381938001809e-02,3.352103326520644577e-02,1.602006293110973603e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.466598830568889684e-06,9.143674405032237856e-03,2.205959380831757147e-02,3.441913058546793025e-02,4.975363462698290801e-02,7.701932972585438797e-02,8.569432244287000788e-02,8.976428983683486240e-02,8.919594899064782478e-02,8.823710401141285353e-02,8.436383627051706469e-02,7.560722735177873022e-02,5.999084715376546556e-02,3.371591883829379993e-02,1.940844772538720744e-02,8.393403034458700451e-03,4.322133850385936774e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.555533604045792896e-04,1.063782173098847851e-02,2.764166862388810902e-02,3.921092427692010607e-02,4.956961594066956744e-02,4.285599618229464502e-02,4.957182294793812533e-02,3.786228667260999742e-02,3.411870715254838177e-02,2.486938489430090202e-02,1.090800292692360209e-02,3.670515883286440146e-03,3.443735082401204852e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.586596455289852853e-03,1.270047393268414551e-02,1.414121770364779908e-02,1.452361956342551608e-02,1.906730036002066836e-02,3.007787016965740232e-02,3.692280735852320611e-02,3.172339345086970519e-02,2.542071071319824613e-02,2.366980101004809503e-02,1.207772738891167014e-02,1.920536278627611683e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.216655646130592019e-06,4.813013406796719240e-03,9.968690234533563246e-03,1.648646967662740354e-02,2.430954216900416132e-02,3.048216303302605720e-02,2.890220064607864139e-02,2.624096403605603520e-02,1.129902560025974542e-02,6.778357949318857510e-03,1.008270863019246864e-02,1.058634196688872618e-02,1.612718449102454321e-02,1.595429402585361520e-02,2.492385274409784218e-02,4.344349801044336545e-02,5.525513087768084419e-02,6.523201299108631612e-02,7.473518610590292044e-02,7.549014648085014545e-02,7.351622239118252300e-02,7.043960148381400721e-02,5.863930882427301206e-02,4.014061835236770043e-02,2.687753054883008572e-02,1.081556605900694037e-02,3.470759790234322767e-03,3.085768322603001622e-03,0.000000000000000000e+00,3.657003639445671576e-03,7.404128886383759198e-03,2.054977581464367820e-02,3.463604313982941024e-02,3.770637866147747569e-02,5.162094244607886434e-02,4.816074831183216054e-02,5.442454690335081502e-02,4.663122916358383718e-02,4.780959360770661165e-02,3.641599837308610865e-02,2.771716377897809683e-02,2.621043301112331234e-02,1.747865409390413419e-02,5.672176877536088194e-03,2.154132057307089638e-03,1.113003849352889015e-03,1.045108985845321064e-03,2.370785969650876773e-03,6.177550846001611182e-03,1.851258580003945289e-02,2.174754856926950503e-02,3.100295821517835490e-02,3.581509094700314338e-02,3.893766285763602258e-02,4.056484768688494585e-02,3.592730537568397664e-02,2.637600353012525128e-02,2.235245348470497537e-02,2.230505781702516246e-02,1.850118697833064499e-02,2.043201409168546659e-02,3.182316872528279106e-02,3.315174598233937286e-02,4.130670222914883255e-02,5.885994789529427201e-02,5.989279117925706136e-02,5.798611635773594231e-02,4.107680366912392494e-02,3.413081923438109760e-02,2.382013265428054721e-02,2.558503424810535873e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.571951539084528199e-03,2.116072944286248592e-02,3.723933487177683715e-02,4.778773456154550986e-02,6.258227568821317366e-02,7.584314728583944898e-02,7.714247448302451182e-02,6.666312185541545254e-02,7.112879538343880315e-02,6.249193040877483452e-02,4.919633309902721185e-02,4.855902665341616659e-02,3.668142345304100521e-02,3.009723576776132323e-02,9.486842652199763484e-03,1.017878494201015886e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.230673001259768334e-03,1.285067916442855264e-02,3.687095733472883774e-02,5.578324317619984263e-02,6.628822234319310669e-02,7.351597721826010068e-02,8.739447165694896880e-02,8.726651227749972206e-02,8.506523376464085462e-02,6.692580506565337650e-02,6.217667163582184242e-02,3.743054092587127374e-02,3.150064271204577188e-02,8.702620424040510491e-03,8.400185573803132730e-03,1.113565273331713033e-02,1.372211316900565255e-02,1.464813939486086895e-02,1.837717852198341925e-02,2.562792942278598746e-02,3.797751627733282620e-02,3.884741499865357328e-02,3.341137129027692276e-02,3.520129959447598073e-02,2.704488600788217123e-02,3.916591891986489354e-02,4.055209135835772388e-02,2.757788385971573011e-02,3.824817151951701022e-02,3.074314355777628405e-02,2.879613546406109212e-02,1.412196965830306121e-02,1.107846145088537716e-02,9.754620719018891606e-03,1.004566455486977788e-02,1.215192951213574755e-02,1.957862171615791513e-02,1.960986782915163235e-02,2.787725234176032657e-02,4.506563254337298680e-02,5.117199085718222851e-02,4.868465165995751465e-02,5.356630657796600248e-02,4.542167256141381448e-02,4.017318236447837282e-02,4.088844327233950166e-02,3.436999509641581324e-02,2.279736539263708950e-02,1.972161193352139560e-02,2.456582727245196565e-02,2.147481572995757829e-02,1.481774272752942219e-02,1.472577763563683723e-02,1.070424556943635162e-02,2.032670744520853265e-02,1.511797942468202233e-02,2.960058494636194637e-02,2.440054542722041447e-02,2.819659055393094679e-02,3.114222065421871216e-02,3.011355030085386200e-02,2.455527937733508262e-02,1.401331803101750831e-02,9.084870702396009509e-03,2.347030450317750053e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.667361808872169298e-04,3.377843823181029149e-03,7.705381565844892505e-03,1.217064620195809112e-02,1.621768648768014132e-02,2.255459689879515950e-02,2.744421768593782035e-02,3.394354326612515627e-02,4.053424471670486612e-02,3.949407839514763180e-02,4.850937345158784497e-02,4.539225782841638246e-02,5.798292385345684558e-02,5.996126544542759729e-02,5.741542334157285349e-02,6.542061599349158207e-02,6.470434208966201195e-02,6.085769692986227331e-02,5.649311156784196652e-02,4.567289445542262183e-02,3.492975815580264681e-02,3.039788913057152667e-02,1.957405024083329684e-02,1.972866014955581768e-02,1.422348189608778346e-02,1.258941256633377102e-02,1.362607119119791516e-02,2.188622807351146490e-02,2.091038758722929894e-02,2.871803415142866814e-02,2.005425811594926944e-02,1.724167863832864328e-02,1.284841953219445325e-02,1.381368477810441739e-02,2.259783481870260725e-03,8.289650854985018084e-05,1.706133531920722018e-05,8.437597140576811715e-04,4.581690222421211031e-03,1.239122002197856100e-02,3.337903649732588268e-02,4.922266301357126200e-02,5.584151939753576044e-02,7.472480493999716922e-02,7.948257194290224426e-02,7.993816714552454128e-02,7.741162932854775414e-02,7.207459766734833351e-02,5.808454080632954181e-02,4.720960656014690227e-02,3.602504821816850111e-02,2.068399666308637364e-02,6.177138197768446137e-03,1.537753290729066682e-03,4.619737494059162730e-05,8.105715967678804753e-05,2.073019620286262188e-03,8.332225398864155641e-03,2.043673478849658207e-02,4.158320059379742167e-02,5.516065901315892611e-02,6.336255320599841478e-02,6.763644917422284575e-02,6.926408085284062321e-02,5.804789578425531560e-02,6.003559225060615262e-02,5.200742660668133954e-02,2.835139444888131605e-02,2.856803131949191624e-02,9.512518236235631072e-03,1.162929900894352914e-02,3.046351736619854617e-03,3.398382285199255410e-03,1.513128051778878796e-02,1.235102742734324986e-02,2.334287301221377176e-02,2.869158221979413101e-02,4.423579865058042265e-02,4.771781699050200998e-02,3.690402056308043910e-02,2.989600760056231044e-02,2.738780560980330278e-02,9.824282705028070800e-03,7.887271752007608480e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.646471927179305173e-05,1.466362843338517297e-02,2.677995413731900157e-02,5.236222023814263854e-02,6.872731012098984293e-02,7.647800979073028638e-02,7.495414098793187763e-02,7.910183199592037140e-02,7.468265325457268400e-02,5.858040466776744115e-02,4.355604649086377428e-02,3.130480095354020581e-02,9.947701771495660525e-03,9.384561921754326977e-03,3.376680401039611201e-03,2.163200635289011173e-03,1.341139126083102685e-02,1.698335140343908145e-02,3.263856208003144965e-02,4.174253736811762289e-02,5.375462553395299325e-02,7.011869146002398800e-02,7.168983503613834962e-02,6.851749907802866246e-02,6.060614910786964876e-02,4.264959956646986045e-02,2.924993673002987751e-02,1.572544995671897039e-02,1.467613374377807652e-02,1.427445177524347495e-03,1.385981378956973112e-03,3.396632711755343155e-03,7.817370450143907093e-03,2.178336934222117188e-02,2.017165780892579002e-02,2.655899826467215605e-02,3.847712138628484047e-02,3.694438597631773818e-02,3.334795128465913722e-02,3.418512239735046337e-02,2.283533902752745912e-02,1.981004303494462646e-02,1.791499121434826994e-02,1.219960059056748349e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.755505404717485089e-03,5.933032812238497357e-03,7.335283733238445389e-03,2.016790626689953653e-02,3.038908694085480297e-02,4.224004431820569533e-02,4.787209137568369105e-02,5.263141705897937672e-02,5.955266954683213071e-02,5.604423718418224953e-02,5.024168711481267341e-02,3.060556334032015630e-02,2.154333448681074181e-02,8.592386945383669386e-03,8.337081144241696370e-03,0.000000000000000000e+00,6.863606205873954563e-03,3.963087599925807503e-03,0.000000000000000000e+00,1.339684072807272638e-03,2.781253447077920715e-03,5.528562306280647431e-03,1.020408290572720131e-02,2.110040209285827736e-02,2.990239578514388916e-02,4.259710793642395438e-02,3.967646068732509634e-02,5.062342087505813937e-02,6.116900913435839582e-02,6.111098946746658378e-02,5.528965173027362845e-02,5.401503913357459663e-02,3.994200937467819873e-02,4.597627339050676387e-02,3.355738920786126983e-02,2.956015426690595041e-02,1.883795768110327687e-02,1.433991571347073037e-02,1.774257517182601523e-02,3.762016545724466976e-02,4.879169484948888552e-02,5.907109270939998880e-02,7.286060491975000775e-02,8.052111547871507180e-02,8.661750191397264709e-02,8.069271643858529075e-02,7.850136046977350401e-02,7.072864673945655767e-02,5.569829224781001203e-02,5.213063868913272308e-02,2.992526035423305475e-02,3.322210712492158075e-02,2.114527849541345678e-02,2.083363304574312527e-02,1.266160632666143461e-02,1.555977512349478523e-02,2.988367895476631148e-02,3.528065117136466866e-02,2.754479036433641129e-02,2.837874806047671269e-02,3.205183138462576464e-02,1.311845972893444477e-02,8.357019016521720009e-03,8.582113663884558701e-05,0.000000000000000000e+00,0.000000000000000000e+00,9.148194979728086428e-05,4.500378983599384423e-03,2.125346164042928032e-02,4.070827654698391806e-02,6.285437040788649510e-02,7.181220350551154041e-02,8.829195644591759928e-02,9.978362267765537863e-02,1.018544514696435588e-01,1.008271485776273818e-01,9.002884027559734936e-02,7.728258963050338437e-02,5.454353561560814495e-02,2.241888815476153485e-02,3.347947106608893143e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.350873086877292580e-03,2.645184740887741859e-02,3.458590978792725618e-02,5.966056295948130028e-02,7.792298971870906255e-02,7.998992324490943051e-02,7.511036165910682516e-02,7.047197771940601208e-02,6.641033162799789280e-02,6.231088618881888697e-02,4.791458823259706068e-02,2.801823510703188580e-02,9.045046567083719555e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.351860833574652053e-02,2.411200997744532629e-02,4.083404719362177665e-02,6.102067547996690294e-02,7.372113415102261869e-02,7.571070184948040793e-02,7.128480897535097172e-02,7.769739548991162759e-02,6.717800439942576973e-02,5.912023746271824476e-02,4.446635411529319820e-02,3.173562011648607684e-02,3.486299983620497200e-02,2.227818532217155575e-02,1.016722108725004112e-02,1.352934682345608222e-02,1.439725064267866582e-02,2.209769447634997788e-02,1.994139087854665190e-02,3.905849852835234504e-02,4.035894335594257532e-02,4.964470947523196009e-02,6.910664634585217403e-02,6.954963729933387462e-02,8.547156929179802742e-02,8.565027133181696284e-02,8.251848073406112261e-02,7.192164892113703245e-02,6.183871584178473463e-02,5.034644219379869057e-02,3.509936214309918034e-02,1.942127502055282853e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.415305978615018005e-03,2.061533553676516209e-02,4.265539764319951216e-02,7.663109593932705688e-02,8.518576368557014000e-02,9.837411094509125598e-02,9.932993492428625337e-02,9.985536015392613984e-02,9.212228312736067681e-02,6.539656447469503753e-02,4.130648327860519942e-02,1.795730004580664216e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.587348082284914157e-04,1.852151884251529781e-02,3.856464806899330411e-02,4.733228120302087477e-02,6.387264442250407959e-02,7.197422567815088545e-02,8.101102539533577840e-02,8.520091376645751169e-02,8.028160095863659529e-02,7.144392833128491993e-02,4.538608415783110250e-02,3.343233228671513291e-02,2.340601486831273698e-02,1.513261483884505501e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.758881520604759763e-04,0.000000000000000000e+00,3.052271541172317960e-03,1.594173959135863211e-02,2.187221711980134181e-02,2.674358003563284680e-02,4.055161702033482224e-02,3.485090265438386958e-02,4.172670209394380159e-02,3.069901081391942371e-02,3.507090971958894826e-02,2.118990779615585740e-02,1.627447611716554762e-02,2.150057742513957273e-02,1.768100163384649787e-02,2.892472818567260948e-02,3.538374753442234677e-02,3.199973342107780006e-02,3.815549781833651316e-02,5.140744505002124709e-02,4.750993216190037283e-02,4.675286827439117943e-02,3.381305814878386024e-02,2.479420622372457972e-02,2.359547415238899548e-02,5.437411504147711058e-03,2.721408849113531037e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.599354289447221404e-03,7.408169864966536802e-03,2.476584661122660860e-02,4.791899998342952216e-02,6.816702851793406126e-02,7.961538368429028900e-02,7.979165451680667043e-02
